input,label,ast
spec20076.py,spec20076_answers.txt,spec20076.json
spec20081.py,spec20081_answers.txt,spec20081.json
spec20082.py,spec20082_answers.txt,spec20082.json
spec20086.py,spec20086_answers.txt,spec20086.json
spec20087.py,spec20087_answers.txt,spec20087.json
spec20089.py,spec20089_answers.txt,spec20089.json
spec20090.py,spec20090_answers.txt,spec20090.json
spec20091.py,spec20091_answers.txt,spec20091.json
spec20094.py,spec20094_answers.txt,spec20094.json
spec20096.py,spec20096_answers.txt,spec20096.json
spec20097.py,spec20097_answers.txt,spec20097.json
spec20098.py,spec20098_answers.txt,spec20098.json
spec20102.py,spec20102_answers.txt,spec20102.json
spec20104.py,spec20104_answers.txt,spec20104.json
spec20105.py,spec20105_answers.txt,spec20105.json
spec20106.py,spec20106_answers.txt,spec20106.json
spec20108.py,spec20108_answers.txt,spec20108.json
spec20110.py,spec20110_answers.txt,spec20110.json
spec20112.py,spec20112_answers.txt,spec20112.json
spec20113.py,spec20113_answers.txt,spec20113.json
spec20115.py,spec20115_answers.txt,spec20115.json
spec20116.py,spec20116_answers.txt,spec20116.json
spec20117.py,spec20117_answers.txt,spec20117.json
spec20119.py,spec20119_answers.txt,spec20119.json
spec20124.py,spec20124_answers.txt,spec20124.json
spec20126.py,spec20126_answers.txt,spec20126.json
spec20127.py,spec20127_answers.txt,spec20127.json
spec20130.py,spec20130_answers.txt,spec20130.json
spec20131.py,spec20131_answers.txt,spec20131.json
spec20133.py,spec20133_answers.txt,spec20133.json
spec20138.py,spec20138_answers.txt,spec20138.json
spec20139.py,spec20139_answers.txt,spec20139.json
spec20140.py,spec20140_answers.txt,spec20140.json
spec20142.py,spec20142_answers.txt,spec20142.json
spec20143.py,spec20143_answers.txt,spec20143.json
spec20144.py,spec20144_answers.txt,spec20144.json
spec20145.py,spec20145_answers.txt,spec20145.json
spec20155.py,spec20155_answers.txt,spec20155.json
spec20157.py,spec20157_answers.txt,spec20157.json
spec20160.py,spec20160_answers.txt,spec20160.json
spec20169.py,spec20169_answers.txt,spec20169.json
spec20171.py,spec20171_answers.txt,spec20171.json
spec20172.py,spec20172_answers.txt,spec20172.json
spec20173.py,spec20173_answers.txt,spec20173.json
spec20174.py,spec20174_answers.txt,spec20174.json
spec20177.py,spec20177_answers.txt,spec20177.json
spec20178.py,spec20178_answers.txt,spec20178.json
spec20180.py,spec20180_answers.txt,spec20180.json
spec20182.py,spec20182_answers.txt,spec20182.json
spec20189.py,spec20189_answers.txt,spec20189.json
spec20190.py,spec20190_answers.txt,spec20190.json
spec20193.py,spec20193_answers.txt,spec20193.json
spec20194.py,spec20194_answers.txt,spec20194.json
spec20195.py,spec20195_answers.txt,spec20195.json
spec20196.py,spec20196_answers.txt,spec20196.json
spec20197.py,spec20197_answers.txt,spec20197.json
spec20205.py,spec20205_answers.txt,spec20205.json
spec20206.py,spec20206_answers.txt,spec20206.json
spec20210.py,spec20210_answers.txt,spec20210.json
spec20212.py,spec20212_answers.txt,spec20212.json
spec20216.py,spec20216_answers.txt,spec20216.json
spec20220.py,spec20220_answers.txt,spec20220.json
spec20221.py,spec20221_answers.txt,spec20221.json
spec20223.py,spec20223_answers.txt,spec20223.json
spec20224.py,spec20224_answers.txt,spec20224.json
spec20225.py,spec20225_answers.txt,spec20225.json
spec20226.py,spec20226_answers.txt,spec20226.json
spec20227.py,spec20227_answers.txt,spec20227.json
spec20228.py,spec20228_answers.txt,spec20228.json
spec20229.py,spec20229_answers.txt,spec20229.json
spec20231.py,spec20231_answers.txt,spec20231.json
spec20232.py,spec20232_answers.txt,spec20232.json
spec20233.py,spec20233_answers.txt,spec20233.json
spec20234.py,spec20234_answers.txt,spec20234.json
spec20237.py,spec20237_answers.txt,spec20237.json
spec20238.py,spec20238_answers.txt,spec20238.json
spec20241.py,spec20241_answers.txt,spec20241.json
spec20242.py,spec20242_answers.txt,spec20242.json
spec20243.py,spec20243_answers.txt,spec20243.json
spec20246.py,spec20246_answers.txt,spec20246.json
spec20247.py,spec20247_answers.txt,spec20247.json
spec20251.py,spec20251_answers.txt,spec20251.json
spec20252.py,spec20252_answers.txt,spec20252.json
spec20254.py,spec20254_answers.txt,spec20254.json
spec20257.py,spec20257_answers.txt,spec20257.json
spec20259.py,spec20259_answers.txt,spec20259.json
spec20260.py,spec20260_answers.txt,spec20260.json
spec20263.py,spec20263_answers.txt,spec20263.json
spec20264.py,spec20264_answers.txt,spec20264.json
spec20265.py,spec20265_answers.txt,spec20265.json
spec20266.py,spec20266_answers.txt,spec20266.json
spec20267.py,spec20267_answers.txt,spec20267.json
spec20270.py,spec20270_answers.txt,spec20270.json
spec20271.py,spec20271_answers.txt,spec20271.json
spec20272.py,spec20272_answers.txt,spec20272.json
spec20275.py,spec20275_answers.txt,spec20275.json
spec20276.py,spec20276_answers.txt,spec20276.json
spec20277.py,spec20277_answers.txt,spec20277.json
spec20279.py,spec20279_answers.txt,spec20279.json
spec20280.py,spec20280_answers.txt,spec20280.json
spec20281.py,spec20281_answers.txt,spec20281.json
spec20284.py,spec20284_answers.txt,spec20284.json
spec20285.py,spec20285_answers.txt,spec20285.json
spec20286.py,spec20286_answers.txt,spec20286.json
spec20287.py,spec20287_answers.txt,spec20287.json
spec20289.py,spec20289_answers.txt,spec20289.json
spec20292.py,spec20292_answers.txt,spec20292.json
spec20293.py,spec20293_answers.txt,spec20293.json
spec20295.py,spec20295_answers.txt,spec20295.json
spec20296.py,spec20296_answers.txt,spec20296.json
spec20298.py,spec20298_answers.txt,spec20298.json
spec20299.py,spec20299_answers.txt,spec20299.json
spec20301.py,spec20301_answers.txt,spec20301.json
spec20306.py,spec20306_answers.txt,spec20306.json
spec20308.py,spec20308_answers.txt,spec20308.json
spec20311.py,spec20311_answers.txt,spec20311.json
spec20312.py,spec20312_answers.txt,spec20312.json
spec20316.py,spec20316_answers.txt,spec20316.json
spec20320.py,spec20320_answers.txt,spec20320.json
spec20321.py,spec20321_answers.txt,spec20321.json
spec20332.py,spec20332_answers.txt,spec20332.json
spec20333.py,spec20333_answers.txt,spec20333.json
spec20335.py,spec20335_answers.txt,spec20335.json
spec20336.py,spec20336_answers.txt,spec20336.json
spec20337.py,spec20337_answers.txt,spec20337.json
spec20338.py,spec20338_answers.txt,spec20338.json
spec20339.py,spec20339_answers.txt,spec20339.json
spec20342.py,spec20342_answers.txt,spec20342.json
spec20344.py,spec20344_answers.txt,spec20344.json
spec20346.py,spec20346_answers.txt,spec20346.json
spec20353.py,spec20353_answers.txt,spec20353.json
spec20356.py,spec20356_answers.txt,spec20356.json
spec20357.py,spec20357_answers.txt,spec20357.json
spec20359.py,spec20359_answers.txt,spec20359.json
spec20360.py,spec20360_answers.txt,spec20360.json
spec20362.py,spec20362_answers.txt,spec20362.json
spec20364.py,spec20364_answers.txt,spec20364.json
spec20365.py,spec20365_answers.txt,spec20365.json
spec20367.py,spec20367_answers.txt,spec20367.json
spec20368.py,spec20368_answers.txt,spec20368.json
spec20369.py,spec20369_answers.txt,spec20369.json
spec20372.py,spec20372_answers.txt,spec20372.json
spec20374.py,spec20374_answers.txt,spec20374.json
spec20375.py,spec20375_answers.txt,spec20375.json
spec20376.py,spec20376_answers.txt,spec20376.json
spec20378.py,spec20378_answers.txt,spec20378.json
spec20380.py,spec20380_answers.txt,spec20380.json
spec20383.py,spec20383_answers.txt,spec20383.json
spec20384.py,spec20384_answers.txt,spec20384.json
spec20386.py,spec20386_answers.txt,spec20386.json
spec20387.py,spec20387_answers.txt,spec20387.json
spec20391.py,spec20391_answers.txt,spec20391.json
spec20392.py,spec20392_answers.txt,spec20392.json
spec20393.py,spec20393_answers.txt,spec20393.json
spec20396.py,spec20396_answers.txt,spec20396.json
spec20399.py,spec20399_answers.txt,spec20399.json
spec20400.py,spec20400_answers.txt,spec20400.json
spec20403.py,spec20403_answers.txt,spec20403.json
spec20404.py,spec20404_answers.txt,spec20404.json
spec20408.py,spec20408_answers.txt,spec20408.json
spec20414.py,spec20414_answers.txt,spec20414.json
spec20415.py,spec20415_answers.txt,spec20415.json
spec20416.py,spec20416_answers.txt,spec20416.json
spec20417.py,spec20417_answers.txt,spec20417.json
spec20418.py,spec20418_answers.txt,spec20418.json
spec20420.py,spec20420_answers.txt,spec20420.json
spec20423.py,spec20423_answers.txt,spec20423.json
spec20426.py,spec20426_answers.txt,spec20426.json
spec20427.py,spec20427_answers.txt,spec20427.json
spec20429.py,spec20429_answers.txt,spec20429.json
spec20430.py,spec20430_answers.txt,spec20430.json
spec20431.py,spec20431_answers.txt,spec20431.json
spec20432.py,spec20432_answers.txt,spec20432.json
spec20434.py,spec20434_answers.txt,spec20434.json
spec20436.py,spec20436_answers.txt,spec20436.json
spec20437.py,spec20437_answers.txt,spec20437.json
spec20438.py,spec20438_answers.txt,spec20438.json
spec20439.py,spec20439_answers.txt,spec20439.json
spec20440.py,spec20440_answers.txt,spec20440.json
spec20445.py,spec20445_answers.txt,spec20445.json
spec20448.py,spec20448_answers.txt,spec20448.json
spec20449.py,spec20449_answers.txt,spec20449.json
spec20450.py,spec20450_answers.txt,spec20450.json
spec20452.py,spec20452_answers.txt,spec20452.json
spec20453.py,spec20453_answers.txt,spec20453.json
spec20455.py,spec20455_answers.txt,spec20455.json
spec20457.py,spec20457_answers.txt,spec20457.json
spec20462.py,spec20462_answers.txt,spec20462.json
spec20463.py,spec20463_answers.txt,spec20463.json
spec20466.py,spec20466_answers.txt,spec20466.json
spec20467.py,spec20467_answers.txt,spec20467.json
spec20471.py,spec20471_answers.txt,spec20471.json
spec20475.py,spec20475_answers.txt,spec20475.json
spec20479.py,spec20479_answers.txt,spec20479.json
spec20480.py,spec20480_answers.txt,spec20480.json
spec20481.py,spec20481_answers.txt,spec20481.json
spec20484.py,spec20484_answers.txt,spec20484.json
spec20485.py,spec20485_answers.txt,spec20485.json
spec20486.py,spec20486_answers.txt,spec20486.json
spec20491.py,spec20491_answers.txt,spec20491.json
spec20492.py,spec20492_answers.txt,spec20492.json
spec20498.py,spec20498_answers.txt,spec20498.json
spec20499.py,spec20499_answers.txt,spec20499.json
spec20500.py,spec20500_answers.txt,spec20500.json
spec20501.py,spec20501_answers.txt,spec20501.json
spec20503.py,spec20503_answers.txt,spec20503.json
spec20507.py,spec20507_answers.txt,spec20507.json
spec20510.py,spec20510_answers.txt,spec20510.json
spec20512.py,spec20512_answers.txt,spec20512.json
spec20513.py,spec20513_answers.txt,spec20513.json
spec20516.py,spec20516_answers.txt,spec20516.json
spec20519.py,spec20519_answers.txt,spec20519.json
spec20521.py,spec20521_answers.txt,spec20521.json
spec20523.py,spec20523_answers.txt,spec20523.json
spec20524.py,spec20524_answers.txt,spec20524.json
spec20525.py,spec20525_answers.txt,spec20525.json
spec20526.py,spec20526_answers.txt,spec20526.json
spec20527.py,spec20527_answers.txt,spec20527.json
spec20529.py,spec20529_answers.txt,spec20529.json
spec20531.py,spec20531_answers.txt,spec20531.json
spec20533.py,spec20533_answers.txt,spec20533.json
spec20535.py,spec20535_answers.txt,spec20535.json
spec20537.py,spec20537_answers.txt,spec20537.json
spec20539.py,spec20539_answers.txt,spec20539.json
spec20540.py,spec20540_answers.txt,spec20540.json
spec20541.py,spec20541_answers.txt,spec20541.json
spec20543.py,spec20543_answers.txt,spec20543.json
spec20549.py,spec20549_answers.txt,spec20549.json
spec20553.py,spec20553_answers.txt,spec20553.json
spec20556.py,spec20556_answers.txt,spec20556.json
spec20558.py,spec20558_answers.txt,spec20558.json
spec20559.py,spec20559_answers.txt,spec20559.json
spec20561.py,spec20561_answers.txt,spec20561.json
spec20563.py,spec20563_answers.txt,spec20563.json
spec20564.py,spec20564_answers.txt,spec20564.json
spec20567.py,spec20567_answers.txt,spec20567.json
spec20568.py,spec20568_answers.txt,spec20568.json
spec20573.py,spec20573_answers.txt,spec20573.json
spec20575.py,spec20575_answers.txt,spec20575.json
spec20576.py,spec20576_answers.txt,spec20576.json
spec20578.py,spec20578_answers.txt,spec20578.json
spec20580.py,spec20580_answers.txt,spec20580.json
spec20582.py,spec20582_answers.txt,spec20582.json
spec20585.py,spec20585_answers.txt,spec20585.json
spec20586.py,spec20586_answers.txt,spec20586.json
spec20588.py,spec20588_answers.txt,spec20588.json
spec20589.py,spec20589_answers.txt,spec20589.json
spec20595.py,spec20595_answers.txt,spec20595.json
spec20596.py,spec20596_answers.txt,spec20596.json
spec20601.py,spec20601_answers.txt,spec20601.json
spec20603.py,spec20603_answers.txt,spec20603.json
spec20604.py,spec20604_answers.txt,spec20604.json
spec20605.py,spec20605_answers.txt,spec20605.json
spec20606.py,spec20606_answers.txt,spec20606.json
spec20610.py,spec20610_answers.txt,spec20610.json
spec20611.py,spec20611_answers.txt,spec20611.json
spec20616.py,spec20616_answers.txt,spec20616.json
spec20617.py,spec20617_answers.txt,spec20617.json
spec20618.py,spec20618_answers.txt,spec20618.json
spec20623.py,spec20623_answers.txt,spec20623.json
spec20624.py,spec20624_answers.txt,spec20624.json
spec20625.py,spec20625_answers.txt,spec20625.json
spec20628.py,spec20628_answers.txt,spec20628.json
spec20629.py,spec20629_answers.txt,spec20629.json
spec20630.py,spec20630_answers.txt,spec20630.json
spec20631.py,spec20631_answers.txt,spec20631.json
spec20632.py,spec20632_answers.txt,spec20632.json
spec20633.py,spec20633_answers.txt,spec20633.json
spec20635.py,spec20635_answers.txt,spec20635.json
spec20639.py,spec20639_answers.txt,spec20639.json
spec20647.py,spec20647_answers.txt,spec20647.json
spec20648.py,spec20648_answers.txt,spec20648.json
spec20649.py,spec20649_answers.txt,spec20649.json
spec20651.py,spec20651_answers.txt,spec20651.json
spec20652.py,spec20652_answers.txt,spec20652.json
spec20654.py,spec20654_answers.txt,spec20654.json
spec20657.py,spec20657_answers.txt,spec20657.json
spec20659.py,spec20659_answers.txt,spec20659.json
spec20660.py,spec20660_answers.txt,spec20660.json
spec20662.py,spec20662_answers.txt,spec20662.json
spec20663.py,spec20663_answers.txt,spec20663.json
spec20664.py,spec20664_answers.txt,spec20664.json
spec20665.py,spec20665_answers.txt,spec20665.json
spec20666.py,spec20666_answers.txt,spec20666.json
spec20667.py,spec20667_answers.txt,spec20667.json
spec20670.py,spec20670_answers.txt,spec20670.json
spec20671.py,spec20671_answers.txt,spec20671.json
spec20675.py,spec20675_answers.txt,spec20675.json
spec20678.py,spec20678_answers.txt,spec20678.json
spec20680.py,spec20680_answers.txt,spec20680.json
spec20682.py,spec20682_answers.txt,spec20682.json
spec20685.py,spec20685_answers.txt,spec20685.json
spec20686.py,spec20686_answers.txt,spec20686.json
spec20690.py,spec20690_answers.txt,spec20690.json
spec20691.py,spec20691_answers.txt,spec20691.json
spec20697.py,spec20697_answers.txt,spec20697.json
spec20700.py,spec20700_answers.txt,spec20700.json
spec20704.py,spec20704_answers.txt,spec20704.json
spec20709.py,spec20709_answers.txt,spec20709.json
spec20710.py,spec20710_answers.txt,spec20710.json
spec20712.py,spec20712_answers.txt,spec20712.json
spec20713.py,spec20713_answers.txt,spec20713.json
spec20716.py,spec20716_answers.txt,spec20716.json
spec20717.py,spec20717_answers.txt,spec20717.json
spec20718.py,spec20718_answers.txt,spec20718.json
spec20719.py,spec20719_answers.txt,spec20719.json
spec20723.py,spec20723_answers.txt,spec20723.json
spec20724.py,spec20724_answers.txt,spec20724.json
spec20727.py,spec20727_answers.txt,spec20727.json
spec20728.py,spec20728_answers.txt,spec20728.json
spec20730.py,spec20730_answers.txt,spec20730.json
spec20731.py,spec20731_answers.txt,spec20731.json
spec20732.py,spec20732_answers.txt,spec20732.json
spec20733.py,spec20733_answers.txt,spec20733.json
spec20736.py,spec20736_answers.txt,spec20736.json
spec20737.py,spec20737_answers.txt,spec20737.json
spec20738.py,spec20738_answers.txt,spec20738.json
spec20741.py,spec20741_answers.txt,spec20741.json
spec20742.py,spec20742_answers.txt,spec20742.json
spec20745.py,spec20745_answers.txt,spec20745.json
spec20747.py,spec20747_answers.txt,spec20747.json
spec20749.py,spec20749_answers.txt,spec20749.json
spec20750.py,spec20750_answers.txt,spec20750.json
spec20753.py,spec20753_answers.txt,spec20753.json
spec20754.py,spec20754_answers.txt,spec20754.json
spec20756.py,spec20756_answers.txt,spec20756.json
spec20757.py,spec20757_answers.txt,spec20757.json
spec20763.py,spec20763_answers.txt,spec20763.json
spec20766.py,spec20766_answers.txt,spec20766.json
spec20770.py,spec20770_answers.txt,spec20770.json
spec20771.py,spec20771_answers.txt,spec20771.json
spec20773.py,spec20773_answers.txt,spec20773.json
spec20776.py,spec20776_answers.txt,spec20776.json
spec20778.py,spec20778_answers.txt,spec20778.json
spec20779.py,spec20779_answers.txt,spec20779.json
spec20780.py,spec20780_answers.txt,spec20780.json
spec20784.py,spec20784_answers.txt,spec20784.json
spec20786.py,spec20786_answers.txt,spec20786.json
spec20789.py,spec20789_answers.txt,spec20789.json
spec20790.py,spec20790_answers.txt,spec20790.json
spec20792.py,spec20792_answers.txt,spec20792.json
spec20793.py,spec20793_answers.txt,spec20793.json
spec20795.py,spec20795_answers.txt,spec20795.json
spec20796.py,spec20796_answers.txt,spec20796.json
spec20797.py,spec20797_answers.txt,spec20797.json
spec20798.py,spec20798_answers.txt,spec20798.json
spec20799.py,spec20799_answers.txt,spec20799.json
spec20800.py,spec20800_answers.txt,spec20800.json
spec20802.py,spec20802_answers.txt,spec20802.json
spec20803.py,spec20803_answers.txt,spec20803.json
spec20807.py,spec20807_answers.txt,spec20807.json
spec20809.py,spec20809_answers.txt,spec20809.json
spec20811.py,spec20811_answers.txt,spec20811.json
spec20812.py,spec20812_answers.txt,spec20812.json
spec20814.py,spec20814_answers.txt,spec20814.json
spec20817.py,spec20817_answers.txt,spec20817.json
spec20818.py,spec20818_answers.txt,spec20818.json
spec20820.py,spec20820_answers.txt,spec20820.json
spec20821.py,spec20821_answers.txt,spec20821.json
spec20822.py,spec20822_answers.txt,spec20822.json
spec20823.py,spec20823_answers.txt,spec20823.json
spec20824.py,spec20824_answers.txt,spec20824.json
spec20825.py,spec20825_answers.txt,spec20825.json
spec20827.py,spec20827_answers.txt,spec20827.json
spec20828.py,spec20828_answers.txt,spec20828.json
spec20834.py,spec20834_answers.txt,spec20834.json
spec20836.py,spec20836_answers.txt,spec20836.json
spec20837.py,spec20837_answers.txt,spec20837.json
spec20838.py,spec20838_answers.txt,spec20838.json
spec20840.py,spec20840_answers.txt,spec20840.json
spec20841.py,spec20841_answers.txt,spec20841.json
spec20842.py,spec20842_answers.txt,spec20842.json
spec20843.py,spec20843_answers.txt,spec20843.json
spec20847.py,spec20847_answers.txt,spec20847.json
spec20850.py,spec20850_answers.txt,spec20850.json
spec20853.py,spec20853_answers.txt,spec20853.json
spec20854.py,spec20854_answers.txt,spec20854.json
spec20855.py,spec20855_answers.txt,spec20855.json
spec20856.py,spec20856_answers.txt,spec20856.json
spec20857.py,spec20857_answers.txt,spec20857.json
spec20859.py,spec20859_answers.txt,spec20859.json
spec20860.py,spec20860_answers.txt,spec20860.json
spec20861.py,spec20861_answers.txt,spec20861.json
spec20862.py,spec20862_answers.txt,spec20862.json
spec20863.py,spec20863_answers.txt,spec20863.json
spec20864.py,spec20864_answers.txt,spec20864.json
spec20872.py,spec20872_answers.txt,spec20872.json
spec20873.py,spec20873_answers.txt,spec20873.json
spec20874.py,spec20874_answers.txt,spec20874.json
spec20875.py,spec20875_answers.txt,spec20875.json
spec20880.py,spec20880_answers.txt,spec20880.json
spec20883.py,spec20883_answers.txt,spec20883.json
spec20888.py,spec20888_answers.txt,spec20888.json
spec20890.py,spec20890_answers.txt,spec20890.json
spec20892.py,spec20892_answers.txt,spec20892.json
spec20893.py,spec20893_answers.txt,spec20893.json
spec20896.py,spec20896_answers.txt,spec20896.json
spec20897.py,spec20897_answers.txt,spec20897.json
spec20898.py,spec20898_answers.txt,spec20898.json
spec20899.py,spec20899_answers.txt,spec20899.json
spec20901.py,spec20901_answers.txt,spec20901.json
spec20902.py,spec20902_answers.txt,spec20902.json
spec20903.py,spec20903_answers.txt,spec20903.json
spec20905.py,spec20905_answers.txt,spec20905.json
spec20907.py,spec20907_answers.txt,spec20907.json
spec20908.py,spec20908_answers.txt,spec20908.json
spec20909.py,spec20909_answers.txt,spec20909.json
spec20910.py,spec20910_answers.txt,spec20910.json
spec20912.py,spec20912_answers.txt,spec20912.json
spec20914.py,spec20914_answers.txt,spec20914.json
spec20915.py,spec20915_answers.txt,spec20915.json
spec20919.py,spec20919_answers.txt,spec20919.json
spec20920.py,spec20920_answers.txt,spec20920.json
spec20921.py,spec20921_answers.txt,spec20921.json
spec20924.py,spec20924_answers.txt,spec20924.json
spec20925.py,spec20925_answers.txt,spec20925.json
spec20930.py,spec20930_answers.txt,spec20930.json
spec20931.py,spec20931_answers.txt,spec20931.json
spec20935.py,spec20935_answers.txt,spec20935.json
spec20942.py,spec20942_answers.txt,spec20942.json
spec20945.py,spec20945_answers.txt,spec20945.json
spec20947.py,spec20947_answers.txt,spec20947.json
spec20949.py,spec20949_answers.txt,spec20949.json
spec20951.py,spec20951_answers.txt,spec20951.json
spec20952.py,spec20952_answers.txt,spec20952.json
spec20957.py,spec20957_answers.txt,spec20957.json
spec20961.py,spec20961_answers.txt,spec20961.json
spec20967.py,spec20967_answers.txt,spec20967.json
spec20968.py,spec20968_answers.txt,spec20968.json
spec20970.py,spec20970_answers.txt,spec20970.json
spec20971.py,spec20971_answers.txt,spec20971.json
spec20973.py,spec20973_answers.txt,spec20973.json
spec20976.py,spec20976_answers.txt,spec20976.json
spec20979.py,spec20979_answers.txt,spec20979.json
spec20985.py,spec20985_answers.txt,spec20985.json
spec20988.py,spec20988_answers.txt,spec20988.json
spec20992.py,spec20992_answers.txt,spec20992.json
spec20994.py,spec20994_answers.txt,spec20994.json
spec20999.py,spec20999_answers.txt,spec20999.json
spec21010.py,spec21010_answers.txt,spec21010.json
spec21011.py,spec21011_answers.txt,spec21011.json
spec21012.py,spec21012_answers.txt,spec21012.json
spec21013.py,spec21013_answers.txt,spec21013.json
spec21014.py,spec21014_answers.txt,spec21014.json
spec21018.py,spec21018_answers.txt,spec21018.json
spec21019.py,spec21019_answers.txt,spec21019.json
spec21023.py,spec21023_answers.txt,spec21023.json
spec21024.py,spec21024_answers.txt,spec21024.json
spec21025.py,spec21025_answers.txt,spec21025.json
spec21032.py,spec21032_answers.txt,spec21032.json
spec21034.py,spec21034_answers.txt,spec21034.json
spec21035.py,spec21035_answers.txt,spec21035.json
spec21036.py,spec21036_answers.txt,spec21036.json
spec21039.py,spec21039_answers.txt,spec21039.json
spec21042.py,spec21042_answers.txt,spec21042.json
spec21043.py,spec21043_answers.txt,spec21043.json
spec21044.py,spec21044_answers.txt,spec21044.json
spec21049.py,spec21049_answers.txt,spec21049.json
spec21050.py,spec21050_answers.txt,spec21050.json
spec21051.py,spec21051_answers.txt,spec21051.json
spec21053.py,spec21053_answers.txt,spec21053.json
spec21055.py,spec21055_answers.txt,spec21055.json
spec21059.py,spec21059_answers.txt,spec21059.json
spec21062.py,spec21062_answers.txt,spec21062.json
spec21063.py,spec21063_answers.txt,spec21063.json
spec21064.py,spec21064_answers.txt,spec21064.json
spec21065.py,spec21065_answers.txt,spec21065.json
spec21066.py,spec21066_answers.txt,spec21066.json
spec21067.py,spec21067_answers.txt,spec21067.json
spec21070.py,spec21070_answers.txt,spec21070.json
spec21073.py,spec21073_answers.txt,spec21073.json
spec21074.py,spec21074_answers.txt,spec21074.json
spec21076.py,spec21076_answers.txt,spec21076.json
spec21077.py,spec21077_answers.txt,spec21077.json
spec21078.py,spec21078_answers.txt,spec21078.json
spec21080.py,spec21080_answers.txt,spec21080.json
spec21081.py,spec21081_answers.txt,spec21081.json
spec21083.py,spec21083_answers.txt,spec21083.json
spec21084.py,spec21084_answers.txt,spec21084.json
spec21086.py,spec21086_answers.txt,spec21086.json
spec21087.py,spec21087_answers.txt,spec21087.json
spec21088.py,spec21088_answers.txt,spec21088.json
spec21089.py,spec21089_answers.txt,spec21089.json
spec21090.py,spec21090_answers.txt,spec21090.json
spec21095.py,spec21095_answers.txt,spec21095.json
spec21096.py,spec21096_answers.txt,spec21096.json
spec21097.py,spec21097_answers.txt,spec21097.json
spec21100.py,spec21100_answers.txt,spec21100.json
spec21102.py,spec21102_answers.txt,spec21102.json
spec21104.py,spec21104_answers.txt,spec21104.json
spec21106.py,spec21106_answers.txt,spec21106.json
spec21107.py,spec21107_answers.txt,spec21107.json
spec21110.py,spec21110_answers.txt,spec21110.json
spec21113.py,spec21113_answers.txt,spec21113.json
spec21117.py,spec21117_answers.txt,spec21117.json
spec21118.py,spec21118_answers.txt,spec21118.json
spec21120.py,spec21120_answers.txt,spec21120.json
spec21121.py,spec21121_answers.txt,spec21121.json
spec21123.py,spec21123_answers.txt,spec21123.json
spec21133.py,spec21133_answers.txt,spec21133.json
spec21135.py,spec21135_answers.txt,spec21135.json
spec21138.py,spec21138_answers.txt,spec21138.json
spec21139.py,spec21139_answers.txt,spec21139.json
spec21140.py,spec21140_answers.txt,spec21140.json
spec21144.py,spec21144_answers.txt,spec21144.json
spec21148.py,spec21148_answers.txt,spec21148.json
spec21150.py,spec21150_answers.txt,spec21150.json
spec21151.py,spec21151_answers.txt,spec21151.json
spec21153.py,spec21153_answers.txt,spec21153.json
spec21154.py,spec21154_answers.txt,spec21154.json
spec21155.py,spec21155_answers.txt,spec21155.json
spec21156.py,spec21156_answers.txt,spec21156.json
spec21162.py,spec21162_answers.txt,spec21162.json
spec21163.py,spec21163_answers.txt,spec21163.json
spec21167.py,spec21167_answers.txt,spec21167.json
spec21174.py,spec21174_answers.txt,spec21174.json
spec21177.py,spec21177_answers.txt,spec21177.json
spec21180.py,spec21180_answers.txt,spec21180.json
spec21181.py,spec21181_answers.txt,spec21181.json
spec21182.py,spec21182_answers.txt,spec21182.json
spec21183.py,spec21183_answers.txt,spec21183.json
spec21185.py,spec21185_answers.txt,spec21185.json
spec21187.py,spec21187_answers.txt,spec21187.json
spec21194.py,spec21194_answers.txt,spec21194.json
spec21196.py,spec21196_answers.txt,spec21196.json
spec21198.py,spec21198_answers.txt,spec21198.json
spec21200.py,spec21200_answers.txt,spec21200.json
spec21202.py,spec21202_answers.txt,spec21202.json
spec21206.py,spec21206_answers.txt,spec21206.json
spec21210.py,spec21210_answers.txt,spec21210.json
spec21214.py,spec21214_answers.txt,spec21214.json
spec21215.py,spec21215_answers.txt,spec21215.json
spec21218.py,spec21218_answers.txt,spec21218.json
spec21220.py,spec21220_answers.txt,spec21220.json
spec21221.py,spec21221_answers.txt,spec21221.json
spec21222.py,spec21222_answers.txt,spec21222.json
spec21226.py,spec21226_answers.txt,spec21226.json
spec21228.py,spec21228_answers.txt,spec21228.json
spec21229.py,spec21229_answers.txt,spec21229.json
spec21232.py,spec21232_answers.txt,spec21232.json
spec21236.py,spec21236_answers.txt,spec21236.json
spec21238.py,spec21238_answers.txt,spec21238.json
spec21240.py,spec21240_answers.txt,spec21240.json
spec21242.py,spec21242_answers.txt,spec21242.json
spec21243.py,spec21243_answers.txt,spec21243.json
spec21245.py,spec21245_answers.txt,spec21245.json
spec21247.py,spec21247_answers.txt,spec21247.json
spec21248.py,spec21248_answers.txt,spec21248.json
spec21253.py,spec21253_answers.txt,spec21253.json
spec21254.py,spec21254_answers.txt,spec21254.json
spec21256.py,spec21256_answers.txt,spec21256.json
spec21259.py,spec21259_answers.txt,spec21259.json
spec21264.py,spec21264_answers.txt,spec21264.json
spec21265.py,spec21265_answers.txt,spec21265.json
spec21266.py,spec21266_answers.txt,spec21266.json
spec21270.py,spec21270_answers.txt,spec21270.json
spec21274.py,spec21274_answers.txt,spec21274.json
spec21276.py,spec21276_answers.txt,spec21276.json
spec21277.py,spec21277_answers.txt,spec21277.json
